id,titulo,criado_em,fechado_em,quem_criou,quem_fechou,tempo_correcao_dias
7328,IE 11 and Edge no longer prompt to remember password on controlled form,2016-07-21 12:26:25+00:00,,lPadier,gaearon,
7295,"In NW.js app, the 'file' type <input> onChange event doesn't fire",2016-07-18 01:48:12+00:00,2018-06-25 18:49:38+00:00,zhouce,aweary,707.7093287037037
7290,Checkbox attribute unnecessarily removed from DOM on every render,2016-07-15 21:29:21+00:00,2017-10-04 05:59:13+00:00,akre54,akre54,445.35407407407405
7281,Input onChange not triggered every time in IE11 if e.preventDefault() used,2016-07-14 15:54:47+00:00,2022-03-29 23:17:45+00:00,jmullo,gaearon,2084.307615740741
7280,onInput is not firing on contentEditable div in IE11,2016-07-14 12:49:53+00:00,2017-10-05 13:10:28+00:00,tomericco,tomericco,448.0142939814815
7240,"""Missing React element for debugID"" warning when testing components with Jest",2016-07-10 10:25:38+00:00,2016-08-19 19:02:21+00:00,angusfretwell,gaearon,40.358831018518515
7211,onChange not firing properly in React 15.2.0 + IE11 when paste text into textarea,2016-07-07 11:19:49+00:00,2017-06-13 18:31:04+00:00,anggao,flarnie,341.2994791666667
7187,"""Missing React element for debugID"" warning when triggering a render in componentWillMount",2016-07-05 10:37:50+00:00,2016-08-20 23:29:39+00:00,yannickcr,gaearon,46.53598379629629
7163,Getting a warning using ReactCSSTransitionGroup in react v15.2.0,2016-07-01 19:44:09+00:00,2016-07-03 22:12:57+00:00,batusai513,gaearon,2.1033333333333335
7135,onMouseEnter propagation in double reactroot,2016-06-28 04:08:47+00:00,,dsvgit,,
7113,Cannot read property 'getNativeNode' of null (ReactReconciler),2016-06-24 11:21:52+00:00,2016-10-27 15:09:02+00:00,timzekid,gaearon,125.15775462962964
7099,Value of input[range] incorrectly rounded after mounting (step attribute ommited),2016-06-22 08:17:01+00:00,2016-07-13 20:28:24+00:00,mariuszdev,zpao,21.507905092592594
7027,OnChange randomly misses keys on IE if typing very quickly,2016-06-13 11:10:25+00:00,2016-06-16 15:30:07+00:00,pasieronen,jimfb,3.180347222222222
7024,<select> onChange not firing when using keyboard,2016-06-12 19:18:06+00:00,2018-07-15 02:28:34+00:00,iotch,nhunzaker,762.2989351851852
6951,Changing state in onFocus and onChange for a select multiple element does not work in Firefox,2016-06-02 12:57:36+00:00,,skleeschulte,,
6949,[bug] Problems of using react-addons-perf,2016-06-02 08:54:41+00:00,2016-08-24 18:20:51+00:00,exactmultiple3425,gaearon,83.3931712962963
6927,Change event fires too many times when inputing Chinese characters in IE 9,2016-05-31 06:40:13+00:00,2022-03-29 23:05:57+00:00,suhaotian,gaearon,2128.684537037037
6880,Fix issues introduced by createElement() warning,2016-05-25 23:33:32+00:00,2016-05-26 00:41:25+00:00,gaearon,gaearon,0.047141203703703706
6879,"React.createElement(type, { key: undefined }) is handled incorrectly",2016-05-25 23:07:00+00:00,2016-05-26 00:41:32+00:00,gaearon,gaearon,0.06564814814814815
6871,Perf.print*() method not working in 15.1.0: Cannot read property 'forEach' of undefined,2016-05-25 17:57:23+00:00,2016-06-06 18:37:55+00:00,EvHaus,gaearon,12.028148148148148
6842,React devtools 15.1.0 ctor timer error,2016-05-23 13:26:11+00:00,2016-07-19 18:43:25+00:00,jaylaw81,gaearon,57.220300925925926
6782,15.0.2 (Current) Starter Kit examples/basic-commonjs not working,2016-05-16 13:23:47+00:00,2016-05-16 17:41:18+00:00,Mahoney,zpao,0.17883101851851851
6779,Warning is changing a uncontrolled input of type radio to be controlled...,2016-05-16 08:07:06+00:00,2016-06-09 14:58:42+00:00,ButuzGOL,jimfb,24.285833333333333
6556,"Controlled number input doesn't handle e, - and . properly",2016-04-20 19:53:34+00:00,2017-10-03 23:51:30+00:00,dhruska,gaearon,531.1652314814814
6541,Iframe load event not firing in Chrome and Safari when src is 'about:blank',2016-04-18 14:35:13+00:00,,pirelenito,,
6489,TestUtils.findAllInRenderedTree is not iterating through all components since React 15.,2016-04-11 23:58:42+00:00,2018-01-02 14:17:24+00:00,robin-anil,gaearon,630.5963194444445
6446,Typing in middle of controlled text field jumps to end,2016-04-08 01:10:24+00:00,2016-04-08 01:11:22+00:00,Daniel15,Daniel15,0.0006712962962962962
6441,Warning when changing the type and value of an input field,2016-04-07 22:08:21+00:00,2016-07-23 01:38:29+00:00,mathisonian,sophiebits,106.14592592592592
6423,setState in componentWillMount causes TypeError when rendering with renderToString and preceded by a component that renders with renderToString,2016-04-06 11:57:00+00:00,2016-07-08 17:52:14+00:00,PKJedi,gaearon,93.24668981481481
6371,Uncaught Invariant Violation: Must be mounted to trap events when replacing an image with a link to an image,2016-03-29 16:35:37+00:00,2016-04-29 21:02:51+00:00,aaronjensen,sophiebits,31.185578703703705
6368,Input type 'email' as controlled component does not control white spaces,2016-03-29 14:34:03+00:00,2018-07-15 02:12:22+00:00,marcolanaro,nhunzaker,837.4849421296296
6348,Warn when using overlapping styles (e.g. border and borderBottom),2016-03-26 18:25:22+00:00,2018-11-09 23:21:48+00:00,gaearon,sophiebits,958.2058564814815
6324,Firefox issue: Expected flush transaction's stored dirty-components length to match dirty-components array length.,2016-03-23 18:49:27+00:00,2017-10-03 23:32:45+00:00,saifelse,gaearon,559.1967361111111
6304,Disabled input button should not fire onClick in IE11,2016-03-20 11:47:51+00:00,2016-03-20 14:53:46+00:00,nippur72,gaearon,0.1291087962962963
6288,"ReactPerf.printDOM() throws ""Uncaught TypeError: Converting circular structure to JSON(…)""",2016-03-17 20:35:31+00:00,2016-03-18 22:24:18+00:00,gaearon,gaearon,1.0755439814814816
6284,Form input name='nodeName' breaks onSubmit event handling,2016-03-17 12:58:47+00:00,,insonifi,,
6246,v15-rc1 seems to skip some text nodes in IE,2016-03-11 11:10:38+00:00,2016-03-11 19:05:43+00:00,heapx,zpao,0.32991898148148147
6219,Select option empty value regression in 15.0.0-rc.1,2016-03-08 19:07:06+00:00,2016-04-05 20:27:13+00:00,chicoxyzzy,zpao,28.055636574074075
6217,onResponderGrant called before onResponderTerminate,2016-03-08 18:46:34+00:00,,aleclarson,aleclarson,
6209,renderToString() fails to terminate comment node,2016-03-08 09:23:02+00:00,2016-03-11 07:36:36+00:00,coodoo,zpao,2.926087962962963
6027,Render during reconciliation causes NPE,2016-02-12 19:46:38+00:00,2016-02-13 21:23:53+00:00,sambev,jimfb,1.0675347222222222
5990,Updates not queued properly when using unstable_renderSubtreeIntoContainer,2016-02-06 03:43:48+00:00,2017-09-27 14:51:03+00:00,jimfb,jquense,599.4633680555555
5929,React.cloneElement handles `undefined` props differently to React.createElement,2016-01-28 18:23:20+00:00,2016-02-19 22:53:38+00:00,richardscarrott,jimfb,22.187708333333333
5848,scryRenderedDOMComponentsWithTag throws error on FF 43.0.4,2016-01-13 22:09:28+00:00,2018-01-05 21:19:18+00:00,jspears,gaearon,722.9651620370371
5700,DataTransfer's dropEffect not working on IE/Edge with not minified version react.js,2015-12-21 16:28:31+00:00,,srayuws,,
5383,After server-side renderToString() component claims it isMounted() ,2015-11-04 00:44:01+00:00,2016-08-18 22:33:07+00:00,RickWong,sophiebits,288.9090972222222
5121,Page messed up: facebook.github.io/react/html-jsx.html,2015-10-10 14:40:55+00:00,2015-10-11 22:01:20+00:00,serprime,sophiebits,1.3058449074074074
4856, Stateless function components do not work with native arrow functions,2015-09-12 11:13:28+00:00,2015-09-16 19:02:39+00:00,ntkoopman,zpao,4.325821759259259
4854,Pressing spacebar on a checked radio button only fires click in some browsers,2015-09-11 20:48:01+00:00,2018-07-15 02:00:56+00:00,matchu,nhunzaker,1037.2173032407406
4745,Target value sometimes undefined,2015-08-31 20:25:15+00:00,2015-09-09 22:09:34+00:00,mnlfischer,sophiebits,9.07244212962963
4672,Change event does not fire in IE and Edge under certain circumstances,2015-08-20 21:40:35+00:00,2018-07-15 21:41:48+00:00,iclanzan,nhunzaker,1060.0008449074073
4533,Callback ref is passed null and then the component again,2015-07-31 10:25:43+00:00,2015-07-31 20:41:43+00:00,ide,sophiebits,0.42777777777777776
4511,Yet Another Invariant Violation: ReactMount: Two valid but unequal nodes with the same `data-reactid`,2015-07-28 19:20:07+00:00,2015-07-29 01:49:51+00:00,dmin,sophiebits,0.27064814814814814
4492,`onMouseLeave` can be unreliable in Chrome,2015-07-26 20:23:05+00:00,2017-10-03 23:24:50+00:00,petehunt,gaearon,800.1262152777778
4388,Unexpected behavior of `findRenderedDOMComponentWithTag` in React 0.14-beta1,2015-07-15 15:20:01+00:00,2015-07-29 01:41:00+00:00,EvHaus,zpao,13.431238425925926
4333,renderToString incorrectly supports select's defaultValue,2015-07-09 23:03:32+00:00,2015-07-09 23:13:14+00:00,nkt,zpao,0.006736111111111111
4323,Checksum inserted incorrectly for self-closing root tags,2015-07-09 16:55:35+00:00,2015-07-09 21:23:07+00:00,zpao,jimfb,0.18578703703703703
4316,Example of using TestUtils.Simulate.change on a multiple select field.,2015-07-08 15:21:58+00:00,2018-01-05 21:24:16+00:00,gruntruk,gaearon,912.2515972222222
4251,mouseenter fires on disabled inputs whereas mouseleave does not,2015-06-29 16:05:38+00:00,2020-02-26 21:08:55+00:00,jquense,gaearon,1703.2106134259259
3926,Change event fires extra times before IME composition ends,2015-05-21 06:30:30+00:00,,chenxsan,,
3799,React can mount with <div placeholder=x> but does not update placeholder attribute,2015-05-01 10:45:32+00:00,2016-02-10 23:24:25+00:00,slorber,jimfb,285.5270023148148
3792,"Uncaught Error: ""Unable to find element"" when updating the innerhtml of an Option element.",2015-04-30 15:56:13+00:00,2015-04-30 18:17:43+00:00,Surreal9,sophiebits,0.09826388888888889
3790,"Bad interaction between React ""click"" event handler and native ""click"" event handler",2015-04-30 09:32:37+00:00,2015-09-22 16:54:04+00:00,rigdern,sophiebits,145.3065625
3751,React's blur may not have relatedTarget in IE 9-11 where it is supported.,2015-04-26 23:20:12+00:00,2020-08-10 17:56:47+00:00,dantman,gaearon,1932.7754050925926
3713,Component rendering null always triggers a DOM update,2015-04-21 21:13:15+00:00,2015-04-30 07:09:33+00:00,leoasis,sophiebits,8.414097222222223
3659,change event is not fired for input type=date,2015-04-13 10:42:18+00:00,2017-08-10 11:39:30+00:00,dan-codes-16,jquense,850.0397222222222
3606,"setting attribute ""style"" to null breaks this attribute",2015-04-07 09:06:01+00:00,2015-04-07 20:13:31+00:00,firlaj,zpao,0.4635416666666667
3418,replaceState throws away functions in 0.13,2015-03-15 18:50:25+00:00,2015-05-08 20:16:43+00:00,WishCow,sophiebits,54.05993055555555
3344,Invoking renderToStaticMarkup in render() causes refs to break,2015-03-08 18:33:55+00:00,2018-05-28 16:32:12+00:00,masonicboom,aweary,1176.915474537037
3340,Context not updated on Component mounted with React.render(),2015-03-07 01:34:57+00:00,2015-03-09 20:27:14+00:00,jquense,sebmarkbage,2.7863078703703703
3328,node PropType validation hits error with null values,2015-03-05 20:51:21+00:00,2015-03-09 20:43:26+00:00,zpao,zpao,3.994502314814815
3313,TypeError when parent Component is updated after uncaught exception in child Component's componentWillMount,2015-03-04 22:29:30+00:00,2015-03-05 09:57:14+00:00,adamziel,sebmarkbage,0.47759259259259257
3302,MozMacOSXFontSmoothing is rendered incorrectly,2015-03-03 03:20:07+00:00,2015-03-11 18:11:47+00:00,petehunt,jimfb,8.619212962962964
3298,React fails to unmount component from within event handler,2015-03-02 14:48:04+00:00,2017-04-21 21:22:58+00:00,slorber,aweary,781.2742361111111
3225,JSXTransformer breaks when creating source maps and defineProperty not available,2015-02-22 00:38:29+00:00,2015-06-18 18:28:49+00:00,Daniel15,zpao,116.74328703703704
3146,createNodesFromMarkup renders with global document,2015-02-14 01:51:17+00:00,2017-05-12 07:53:52+00:00,syranide,syranide,818.2517939814815
2988,ReactMount.nodeCache is repopulated with purged nodes that are focused at unmount,2015-01-30 21:38:23+00:00,2016-04-02 22:03:37+00:00,syranide,sophiebits,428.01752314814814
2770,"When returning null, <noscript /> tag is always rerendered",2014-12-23 23:20:08+00:00,2015-09-10 05:09:34+00:00,zpao,sophiebits,260.24266203703706
2682,setState in componentWillUpdate should return a proper error,2014-12-09 12:00:03+00:00,2017-07-11 22:17:49+00:00,bitplanets,nhunzaker,945.4290046296296
2620,"""Unable to find element"" error on <option> elements",2014-11-28 11:49:54+00:00,2015-05-14 17:36:27+00:00,mmavko,sophiebits,167.24065972222223
2576,tests using React 0.12 and Jest-mocked sub-components result in different behavior when using jsx versus React.createFactory(),2014-11-20 20:55:53+00:00,2016-10-27 14:12:02+00:00,awei01,gaearon,706.7195486111111
2517,How to implement shouldComponentUpdate with this.context?,2014-11-13 16:42:38+00:00,2018-01-25 12:19:53+00:00,gaearon,gaearon,1168.8175347222223
2407,"Adding and then removing ""background"" from style attribute creates unwanted styles",2014-10-24 11:42:39+00:00,2015-08-20 00:38:33+00:00,WickyNilliams,sophiebits,299.53881944444447
2380,Strange behaviour for SVG defs,2014-10-19 14:37:15+00:00,2016-03-18 21:45:21+00:00,taddei,gaearon,516.2972916666666
2353,De-register null component flag for _rootNodeID when we remove a composite component.,2014-10-15 13:01:47+00:00,2014-11-15 20:47:08+00:00,jenshz,sophiebits,31.323159722222222
2331,Nasty IE8 user input bug,2014-10-12 20:45:57+00:00,2016-10-27 14:15:55+00:00,syranide,gaearon,745.7291435185185
2311,Avoid `Unkown runtime error` on IE8 script tag,2014-10-09 01:02:47+00:00,2016-03-26 19:21:39+00:00,lrowe,gaearon,534.7631018518518
2298, Safari 6 bug: Attempted to assign to readonly property.,2014-10-07 10:03:49+00:00,2015-07-08 22:10:36+00:00,DKunin,zpao,274.50471064814815
2266,ReactDOMComponent should not accept children for void elements,2014-09-28 09:55:33+00:00,2015-03-10 22:24:00+00:00,syranide,sophiebits,163.51975694444445
2250,Better SVG Support for namespaced attributes,2014-09-26 11:58:32+00:00,2015-09-01 18:33:01+00:00,ledbruno,sophiebits,340.2739467592593
2249,Replace '\uFEFF' with '!' for setInnerHTML to avoid UglifyJS bug,2014-09-26 09:58:54+00:00,2014-10-25 11:08:16+00:00,syranide,syranide,29.048171296296296
2247,Minified version broken in IE8,2014-09-26 05:31:46+00:00,2015-04-13 22:45:13+00:00,cascadian,zpao,199.7176736111111
2242,Remount ReactDOMInput when changing type,2014-09-25 12:25:49+00:00,2016-03-26 18:56:20+00:00,syranide,gaearon,548.2711921296296
2203,html5 input type=number doesn't work with empty value,2014-09-17 15:09:31+00:00,2014-09-29 22:51:07+00:00,wheercool,syranide,12.320555555555556
2193,getEventKey implementation inconsistent with DOM3 spec / Firefox implementation,2014-09-15 04:41:21+00:00,,Daniel15,,
2185,EN-Dash Causes onChange to fire in IE11 on Render,2014-09-12 16:15:25+00:00,2016-04-15 21:37:26+00:00,browniefed,jimfb,581.2236226851852
2182,video component doesnt support media events,2014-09-11 22:16:20+00:00,2015-10-23 16:26:34+00:00,daniellewissc,zpao,406.75710648148146
2164,setState callback in componentWillMount should get called,2014-09-09 02:39:05+00:00,2014-12-30 15:34:44+00:00,zpao,zpao,112.53864583333333
2160,"JSXTransformer doesn't handle element with ""="" as content",2014-09-08 01:18:58+00:00,2014-09-08 01:49:13+00:00,Daniel15,zpao,0.021006944444444446
2136,"Whitespace in option element before property variable triggers ""Invariant Violation""",2014-09-03 14:40:15+00:00,2015-10-14 20:51:20+00:00,isaacbernat,jimfb,406.25769675925926
2135,"IE8 does not have a setter for property ""enctype""",2014-09-03 13:34:13+00:00,2015-02-04 12:47:54+00:00,syranide,syranide,153.96783564814814
2005,Resolving implicit thead can lead to invariant violation,2014-08-06 11:47:28+00:00,2017-10-01 23:47:30+00:00,syranide,gaearon,1152.500023148148
1998,Object.assign polyfilled in environment,2014-08-05 09:53:36+00:00,2014-10-15 06:08:55+00:00,syranide,zpao,70.84396990740741
1962,ReactTextComponent's string props clashes with cloneWithProps,2014-07-30 16:54:33+00:00,2014-09-29 23:15:48+00:00,glenjamin,syranide,61.26475694444444
1955,Key Event issues,2014-07-29 22:19:52+00:00,2014-09-29 23:17:31+00:00,zpao,syranide,62.040034722222224
1939,Running two copies of React on a page can give errors because both use ID '.0',2014-07-26 21:10:14+00:00,2015-09-10 05:10:19+00:00,sophiebits,sophiebits,410.3333912037037
1920,Unexpected behaviour on Input element onKeyPress event,2014-07-24 09:47:57+00:00,2017-07-06 23:37:35+00:00,marcbelmont,nhunzaker,1078.5761342592593
1905,Mutating <noscript> content on IE8 throws,2014-07-21 22:10:15+00:00,2016-03-14 22:37:08+00:00,syranide,syranide,602.0186689814815
1839,Updates in componentDidMount not batched for initial render,2014-07-15 20:48:37+00:00,2015-02-27 23:37:32+00:00,syranide,sophiebits,227.11730324074074
